,EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,start_date,end_date,Difference,Region,Province_Name
594,Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,NB,1973-04-27 00:00:00,1.0,0.0,1600.0,7311000.0,29553788.1,1973-05-05 00:00:00,4225495.0,3085505.0,,,,,,0.0,0.0,1973-04-27,1973-05-05,8,Eastern Canada,New Brunswick
595,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Barrie ON,ON,1973-03-18 00:00:00,12.0,43.0,0.0,,,1973-03-18 00:00:00,0.0,0.0,,,,,,0.0,0.0,1973-03-18,1973-03-18,0,Eastern Canada,Ontario
596,Disaster,Natural,Meteorological - Hydrological,Flood,Lake Huron ON,ON,1973-03-01 00:00:00,0.0,0.0,0.0,,,1973-04-30 00:00:00,0.0,0.0,,,,,,0.0,0.0,1973-03-01,1973-04-30,60,Eastern Canada,Ontario
597,Disaster,Natural,Meteorological - Hydrological,Drought,Ontario,ON,1973-01-01 00:00:00,0.0,0.0,0.0,,,1973-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1973-01-01,1973-01-01,0,Eastern Canada,Ontario
598,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1973-01-01 00:00:00,0.0,0.0,0.0,,,1973-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1973-01-01,1973-01-01,0,Western Canada,Multiple Provinces
599,Disaster,Natural,Meteorological - Hydrological,Flood,Smoky and Peace River Basins AB,AB,1972-06-11 00:00:00,0.0,0.0,105.0,,,1972-06-13 00:00:00,0.0,0.0,,,,,,0.0,0.0,1972-06-11,1972-06-13,2,Western Canada,Alberta
600,Disaster,Natural,Meteorological - Hydrological,Flood,Corner Brook NL,NL,1972-05-15 00:00:00,1.0,0.0,0.0,,,1972-05-15 00:00:00,,,,,,,,0.0,0.0,1972-05-15,1972-05-15,0,Eastern Canada,Newfoundland and Labrador
601,Disaster,Natural,Meteorological - Hydrological,Flood,Prince George BC,BC,1972-05-01 00:00:00,0.0,0.0,0.0,5300000.0,23087671.2,1972-05-01 00:00:00,1662223.0,3637777.0,,,,,,0.0,0.0,1972-05-01,1972-05-01,0,Western Canada,British Columbia
602,Disaster,Natural,Meteorological - Hydrological,Flood,Richelieu River QC,QC,1972-04-01 00:00:00,0.0,0.0,0.0,,,1972-06-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1972-04-01,1972-06-01,61,Eastern Canada,Quebec
603,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southwestern Quebec,QC,1972-02-19 00:00:00,0.0,0.0,0.0,,,1972-02-19 00:00:00,0.0,0.0,,,,,,0.0,0.0,1972-02-19,1972-02-19,0,Eastern Canada,Quebec
604,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Victoriaville QC,QC,1971-08-27 00:00:00,0.0,0.0,0.0,,,1971-08-27 00:00:00,0.0,0.0,,,,,,0.0,0.0,1971-08-27,1971-08-27,0,Eastern Canada,Quebec
605,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Dartmouth NS,NS,1971-08-15 00:00:00,0.0,0.0,0.0,2426000.0,11073703.3,1971-08-16 00:00:00,833229.0,1592771.0,,,,,,0.0,0.0,1971-08-15,1971-08-16,1,Eastern Canada,Nova Scotia
606,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Western Prairies,Multiple Provinces,1971-07-23 00:00:00,0.0,0.0,0.0,,,1971-07-23 00:00:00,0.0,0.0,,,,,,0.0,0.0,1971-07-23,1971-07-23,0,Western Canada,Multiple Provinces
607,Disaster,Natural,Meteorological - Hydrological,Tornado,"Maniwaki, Déléage, Egan, South Region of Outaouais QC",QC,1971-05-14 00:00:00,2.0,11.0,100.0,,,1971-05-14 00:00:00,0.0,0.0,,,,,,0.0,0.0,1971-05-14,1971-05-14,0,Eastern Canada,Quebec
608,Disaster,Natural,Geological,Landslide,Fraser Canyon BC,BC,1971-05-04 00:00:00,3.0,0.0,0.0,,,1971-05-04 00:00:00,,,,,,,,0.0,0.0,1971-05-04,1971-05-04,0,Western Canada,British Columbia
609,Disaster,Natural,Geological,Landslide,Saint-Jean-Vianney QC,QC,1971-05-04 00:00:00,31.0,0.0,1500.0,1250000.0,5705741.6,1971-05-04 00:00:00,1250000.0,0.0,,,,,,0.0,0.0,1971-05-04,1971-05-04,0,Eastern Canada,Quebec
610,Disaster,Natural,Meteorological - Hydrological,Flood,Saint-Jean QC,QC,1971-05-01 00:00:00,0.0,0.0,0.0,,,1971-05-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1971-05-01,1971-05-01,0,Eastern Canada,Quebec
611,Disaster,Natural,Meteorological - Hydrological,Flood,Montreal QC,QC,1971-04-01 00:00:00,0.0,0.0,0.0,,,1971-04-30 00:00:00,0.0,0.0,,,,,,0.0,0.0,1971-04-01,1971-04-30,29,Eastern Canada,Quebec
612,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Montreal QC,QC,1971-03-04 00:00:00,0.0,0.0,0.0,,,1971-03-04 00:00:00,,,,,,,,0.0,0.0,1971-03-04,1971-03-04,0,Eastern Canada,Quebec
613,Disaster,Natural,Meteorological - Hydrological,Flood,Nova Scotia,NS,1971-02-13 00:00:00,0.0,0.0,0.0,,,1971-02-15 00:00:00,,,,,,,,0.0,0.0,1971-02-13,1971-02-15,2,Eastern Canada,Nova Scotia
614,Disaster,Natural,Meteorological - Hydrological,Avalanche,Terrace BC,BC,1971-01-01 00:00:00,7.0,0.0,1.0,,,1971-01-01 00:00:00,,,,,,,,0.0,0.0,1971-01-01,1971-01-01,0,Western Canada,British Columbia
615,Disaster,Natural,Meteorological - Hydrological,Tornado,"Sudbury, Lively, Coppercliff and Field ON",ON,1970-08-20 00:00:00,6.0,200.0,0.0,75000.0,352463.1,1970-08-20 00:00:00,75000.0,,,,,,,0.0,0.0,1970-08-20,1970-08-20,0,Eastern Canada,Ontario
616,Disaster,Natural,Meteorological - Hydrological,Flood,Central Ontario,ON,1970-06-27 00:00:00,0.0,0.0,0.0,,,1970-06-28 00:00:00,0.0,0.0,,,,,,0.0,0.0,1970-06-27,1970-06-28,1,Eastern Canada,Ontario
617,Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,MB,1970-04-30 00:00:00,0.0,0.0,0.0,,,1970-04-30 00:00:00,0.0,0.0,,,,,,0.0,0.0,1970-04-30,1970-04-30,0,Western Canada,Manitoba
618,Disaster,Natural,Meteorological - Hydrological,Flood,Chaudière River QC,QC,1970-04-22 00:00:00,0.0,0.0,0.0,,,1970-05-05 00:00:00,0.0,0.0,,,,,,0.0,0.0,1970-04-22,1970-05-05,13,Eastern Canada,Quebec
619,Disaster,Natural,Meteorological - Hydrological,Winter Storm,St. John's NL,NL,1970-02-27 00:00:00,0.0,0.0,0.0,,,1970-02-27 00:00:00,0.0,0.0,,,,,,0.0,0.0,1970-02-27,1970-02-27,0,Eastern Canada,Newfoundland and Labrador
620,Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,NB,1970-02-02 00:00:00,3.0,0.0,0.0,3737000.0,17562059.1,1970-02-06 00:00:00,1550023.0,2186977.0,,,,,,0.0,0.0,1970-02-02,1970-02-06,4,Eastern Canada,New Brunswick
621,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Montreal QC,QC,1969-12-28 00:00:00,15.0,0.0,0.0,,,1969-12-28 00:00:00,,,,,,,,0.0,0.0,1969-12-28,1969-12-28,0,Eastern Canada,Quebec
622,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Edmonton AB,AB,1969-08-04 00:00:00,0.0,0.0,0.0,,,1969-08-04 00:00:00,,,,,,,,0.0,0.0,1969-08-04,1969-08-04,0,Western Canada,Alberta
623,Disaster,Natural,Meteorological - Hydrological,Flood,Newfoundland,NL,1969-05-19 00:00:00,0.0,0.0,0.0,,,1969-05-21 00:00:00,,,,,,,,0.0,0.0,1969-05-19,1969-05-21,2,Eastern Canada,Newfoundland and Labrador
624,Disaster,Natural,Meteorological - Hydrological,Flood,Iroquois NB,NB,1969-05-11 00:00:00,1.0,0.0,0.0,,,1969-05-11 00:00:00,,,,,,,,0.0,0.0,1969-05-11,1969-05-11,0,Eastern Canada,New Brunswick
625,Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,MB,1969-05-02 00:00:00,0.0,0.0,0.0,,,1969-05-02 00:00:00,,,,,,,,0.0,0.0,1969-05-02,1969-05-02,0,Western Canada,Manitoba
626,Disaster,Natural,Geological,Landslide,Porteau BC,BC,1969-02-09 00:00:00,3.0,1.0,0.0,,,1969-02-09 00:00:00,,,,,,,,0.0,0.0,1969-02-09,1969-02-09,0,Western Canada,British Columbia
627,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Halifax NS,NS,1969-02-02 00:00:00,0.0,0.0,0.0,,,1969-02-02 00:00:00,,,,,,,,0.0,0.0,1969-02-02,1969-02-02,0,Eastern Canada,Nova Scotia
628,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1969-01-01 00:00:00,0.0,0.0,0.0,,,1969-01-01 00:00:00,,,,,,,,0.0,0.0,1969-01-01,1969-01-01,0,Western Canada,Multiple Provinces
629,Disaster,Natural,Meteorological - Hydrological,Flood,Qu'Appelle River Basin SK,SK,1969-01-01 00:00:00,0.0,0.0,0.0,,,1969-01-01 00:00:00,,,,,,,,0.0,0.0,1969-01-01,1969-01-01,0,Western Canada,Saskatchewan
630,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Maritimes provinces,Multiple Provinces,1968-10-21 00:00:00,1.0,0.0,0.0,,,1968-10-21 00:00:00,,,,,,,,0.0,0.0,1968-10-21,1968-10-21,0,Eastern Canada,Multiple Provinces
631,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Lambeth ON,ON,1968-08-19 00:00:00,0.0,0.0,0.0,,,1968-08-19 00:00:00,,,,,,,,0.0,0.0,1968-08-19,1968-08-19,0,Eastern Canada,Ontario
632,Disaster,Natural,Geological,Landslide,Camp Creek BC,BC,1968-06-05 00:00:00,4.0,0.0,0.0,,,1968-06-05 00:00:00,,,,,,,,0.0,0.0,1968-06-05,1968-06-05,0,Western Canada,British Columbia
633,Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern and Southern Ontario,ON,1968-02-02 00:00:00,0.0,0.0,0.0,,,1968-02-02 00:00:00,,,,,,,,0.0,0.0,1968-02-02,1968-02-02,0,Eastern Canada,Ontario
634,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Ontario,ON,1968-01-13 00:00:00,0.0,0.0,0.0,,,1968-01-13 00:00:00,,,,,,,,1027473.0,0.0,1968-01-13,1968-01-13,0,Eastern Canada,Ontario
635,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1968-01-01 00:00:00,0.0,0.0,0.0,,,1968-01-01 00:00:00,,,,,,,,0.0,0.0,1968-01-01,1968-01-01,0,Western Canada,Multiple Provinces
636,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Nova Scotia,NS,1967-10-11 00:00:00,0.0,0.0,0.0,,,1967-10-12 00:00:00,,,,,,,,0.0,0.0,1967-10-11,1967-10-12,1,Eastern Canada,Nova Scotia
637,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Alberta,AB,1967-04-17 00:00:00,0.0,0.0,0.0,,,1967-04-20 00:00:00,,,,,,,,0.0,0.0,1967-04-17,1967-04-20,3,Western Canada,Alberta
638,Disaster,Natural,Meteorological - Hydrological,Tornado,Huron and Perth counties ON,ON,1967-04-17 00:00:00,0.0,0.0,0.0,,,1967-04-17 00:00:00,,,,,,,,0.0,0.0,1967-04-17,1967-04-17,0,Eastern Canada,Ontario
639,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1967-01-01 00:00:00,0.0,0.0,0.0,,,1967-01-01 00:00:00,,,,,,,,0.0,0.0,1967-01-01,1967-01-01,0,Western Canada,Multiple Provinces
640,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,New Brunswick,NB,1967-01-01 00:00:00,0.0,0.0,0.0,,,1967-01-01 00:00:00,,,,,,,,0.0,0.0,1967-01-01,1967-01-01,0,Eastern Canada,New Brunswick
641,Disaster,Natural,Meteorological - Hydrological,Flood,Baie-Comeau QC,QC,1966-11-03 00:00:00,5.0,0.0,0.0,,,1966-11-03 00:00:00,,,,,,,,0.0,0.0,1966-11-03,1966-11-03,0,Eastern Canada,Quebec
642,Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,MB,1966-04-14 00:00:00,0.0,0.0,0.0,,,1966-04-14 00:00:00,,,,,,,,0.0,0.0,1966-04-14,1966-04-14,0,Western Canada,Manitoba
643,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Winnipeg MB,MB,1966-03-04 00:00:00,0.0,0.0,0.0,,,1966-03-04 00:00:00,,,,,,,,0.0,0.0,1966-03-04,1966-03-04,0,Western Canada,Manitoba
644,Disaster,Natural,Meteorological - Hydrological,Drought,St. Lawrence counties of Quebec,QC,1966-01-01 00:00:00,0.0,0.0,0.0,,,1966-01-01 00:00:00,,,,,,,,0.0,0.0,1966-01-01,1966-01-01,0,Eastern Canada,Quebec
645,Disaster,Natural,Meteorological - Hydrological,Drought,Prince Edward Island,PE,1966-01-01 00:00:00,0.0,0.0,0.0,,,1966-01-01 00:00:00,,,,,,,,0.0,0.0,1966-01-01,1966-01-01,0,Eastern Canada,Prince Edward Island
646,Disaster,Natural,Meteorological - Hydrological,Avalanche,Granduc Mine BC,BC,1965-02-18 00:00:00,26.0,22.0,0.0,,,1965-02-18 00:00:00,,,,,,,,0.0,0.0,1965-02-18,1965-02-18,0,Western Canada,British Columbia
647,Disaster,Natural,Geological,Landslide,Ocean Falls BC,BC,1965-01-14 00:00:00,7.0,0.0,0.0,,,1965-01-14 00:00:00,,,,,,,,0.0,0.0,1965-01-14,1965-01-14,0,Western Canada,British Columbia
648,Disaster,Natural,Geological,Landslide,Hope BC,BC,1965-01-09 00:00:00,4.0,0.0,0.0,,,1965-01-09 00:00:00,,,,,,,,0.0,0.0,1965-01-09,1965-01-09,0,Western Canada,British Columbia
649,Disaster,Natural,Meteorological - Hydrological,Drought,"Ontario, Quebec and New Brunswick",Multiple Provinces,1965-01-01 00:00:00,0.0,0.0,0.0,,,1965-01-01 00:00:00,,,,,,,,0.0,0.0,1965-01-01,1965-01-01,0,Eastern Canada,Multiple Provinces
650,Disaster,Natural,Meteorological - Hydrological,Flood,St. Lawrence River QC,QC,1965-01-01 00:00:00,20.0,0.0,0.0,,,1965-01-01 00:00:00,,,,,,,,0.0,0.0,1965-01-01,1965-01-01,0,Eastern Canada,Quebec
651,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Prairies,Multiple Provinces,1964-12-15 00:00:00,3.0,0.0,0.0,,,1964-12-15 00:00:00,,,,,,,,0.0,0.0,1964-12-15,1964-12-15,0,Western Canada,Multiple Provinces
652,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Maritime provinces,Multiple Provinces,1964-12-01 00:00:00,23.0,8.0,0.0,,,1964-12-02 00:00:00,,,,,,,,0.0,0.0,1964-12-01,1964-12-02,1,Eastern Canada,Multiple Provinces
653,Disaster,Natural,Geological,Landslide,Ramsey Arm BC,BC,1964-09-16 00:00:00,5.0,0.0,0.0,,,1964-09-16 00:00:00,,,,,,,,0.0,0.0,1964-09-16,1964-09-16,0,Western Canada,British Columbia
654,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Nova Scotia,NS,1964-09-13 00:00:00,0.0,0.0,0.0,,,1964-09-16 00:00:00,,,,,,,,0.0,0.0,1964-09-13,1964-09-16,3,Eastern Canada,Nova Scotia
655,Disaster,Natural,Geological,Tsunami,Port Alberni BC,BC,1964-03-28 00:00:00,0.0,0.0,0.0,,,1964-03-28 00:00:00,,,,,,,,0.0,8.0,1964-03-28,1964-03-28,0,Western Canada,British Columbia
656,Disaster,Natural,Meteorological - Hydrological,Drought,Ontario and Quebec,Multiple Provinces,1964-01-01 00:00:00,0.0,0.0,0.0,,,1964-01-01 00:00:00,,,,,,,,0.0,0.0,1964-01-01,1964-01-01,0,Eastern Canada,Multiple Provinces
657,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1964-01-01 00:00:00,0.0,0.0,0.0,,,1964-01-01 00:00:00,,,,,,,,0.0,0.0,1964-01-01,1964-01-01,0,Western Canada,Multiple Provinces
658,Disaster,Natural,Geological,Landslide,Saint-Joachim-de-Tourelle QC,QC,1963-12-11 00:00:00,4.0,0.0,236.0,,,1963-12-11 00:00:00,,,,,,,,0.0,0.0,1963-12-11,1963-12-11,0,Eastern Canada,Quebec
659,Disaster,Natural,Meteorological - Hydrological,Heat Event,Nova Scotia,NS,1963-07-26 00:00:00,5.0,0.0,0.0,,,1963-07-28 00:00:00,,,,,,,,0.0,0.0,1963-07-26,1963-07-28,2,Eastern Canada,Nova Scotia
660,Disaster,Natural,Meteorological - Hydrological,Flood,"Hay River Township, south shore of Great Slave Lake NT",NT,1963-05-03 00:00:00,0.0,0.0,1800.0,,,1963-05-03 00:00:00,,,,,,,,0.0,0.0,1963-05-03,1963-05-03,0,Northern Canada,Northwest Territories
661,Disaster,Natural,Meteorological - Hydrological,Drought,Ontario,ON,1963-01-01 00:00:00,0.0,0.0,0.0,,,1963-01-01 00:00:00,,,,,,,,0.0,0.0,1963-01-01,1963-01-01,0,Eastern Canada,Ontario
662,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1963-01-01 00:00:00,0.0,0.0,0.0,,,1963-01-01 00:00:00,,,,,,,,0.0,0.0,1963-01-01,1963-01-01,0,Western Canada,Multiple Provinces
663,Disaster,Natural,Geological,Landslide,Toulnustouc River QC,QC,1962-12-11 00:00:00,9.0,0.0,0.0,,,1962-12-11 00:00:00,,,,,,,,0.0,0.0,1962-12-11,1962-12-11,0,Eastern Canada,Quebec
664,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,West coast British Columbia,BC,1962-10-12 00:00:00,7.0,0.0,0.0,,,1962-10-12 00:00:00,,,,,,,,0.0,0.0,1962-10-12,1962-10-12,0,Western Canada,British Columbia
665,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Nova Scotia,NS,1962-10-07 00:00:00,0.0,0.0,0.0,,,1962-10-08 00:00:00,,,,,,,,0.0,0.0,1962-10-07,1962-10-08,1,Eastern Canada,Nova Scotia
666,Disaster,Natural,Meteorological - Hydrological,Flood,Southeastern New Brunswick,NB,1962-03-31 00:00:00,0.0,0.0,0.0,,,1962-04-04 00:00:00,,,,,,,,584656.0,0.0,1962-03-31,1962-04-04,4,Eastern Canada,New Brunswick
667,Disaster,Natural,Meteorological - Hydrological,Flood,Prince Edward Island,PE,1962-01-01 00:00:00,0.0,0.0,0.0,,,1962-01-01 00:00:00,,,,,,,,0.0,0.0,1962-01-01,1962-01-01,0,Eastern Canada,Prince Edward Island
668,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1962-01-01 00:00:00,0.0,0.0,0.0,,,1962-01-01 00:00:00,,,,,,,,0.0,0.0,1962-01-01,1962-01-01,0,Western Canada,Multiple Provinces
669,Disaster,Natural,Meteorological - Hydrological,Flood,Northwestern British Columbia,BC,1961-10-10 00:00:00,0.0,0.0,100.0,,,1961-10-14 00:00:00,,,,,,,,236364.0,0.0,1961-10-10,1961-10-14,4,Western Canada,British Columbia
670,Disaster,Natural,Meteorological - Hydrological,Flood,Timmins ON,ON,1961-08-31 00:00:00,5.0,0.0,0.0,,,1961-08-31 00:00:00,,,,,,,,0.0,0.0,1961-08-31,1961-08-31,0,Eastern Canada,Ontario
671,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,South Central Saskatchewan,SK,1961-05-30 00:00:00,0.0,0.0,0.0,,,1961-05-30 00:00:00,,,,,,,,0.0,0.0,1961-05-30,1961-05-30,0,Western Canada,Saskatchewan
672,Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,NB,1961-05-25 00:00:00,1.0,0.0,0.0,,,1961-05-31 00:00:00,,,,,,,,0.0,0.0,1961-05-25,1961-05-31,6,Eastern Canada,New Brunswick
673,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,QC,1961-02-25 00:00:00,0.0,0.0,0.0,,,1961-02-25 00:00:00,,,,,,,,0.0,0.0,1961-02-25,1961-02-25,0,Eastern Canada,Quebec
674,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1961-01-01 00:00:00,0.0,0.0,0.0,,,1961-01-01 00:00:00,,,,,,,,0.0,0.0,1961-01-01,1961-01-01,0,Western Canada,Multiple Provinces
675,Disaster,Natural,Geological,Landslide,McBride BC,BC,1960-09-07 00:00:00,3.0,0.0,0.0,,,1960-09-07 00:00:00,,,,,,,,0.0,0.0,1960-09-07,1960-09-07,0,Western Canada,British Columbia
676,Disaster,Natural,Meteorological - Hydrological,Flood,Southern and Central Ontario,ON,1960-05-09 00:00:00,0.0,0.0,0.0,,,1960-05-14 00:00:00,,,,,,,,0.0,0.0,1960-05-09,1960-05-14,5,Eastern Canada,Ontario
677,Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,MB,1960-04-18 00:00:00,0.0,0.0,0.0,,,1960-04-18 00:00:00,,,,,,,,0.0,0.0,1960-04-18,1960-04-18,0,Western Canada,Manitoba
678,Disaster,Natural,Geological,Tsunami,British Columbia,BC,1960-01-01 00:00:00,0.0,0.0,0.0,,,1960-01-01 00:00:00,,,,,,,,0.0,9.0,1960-01-01,1960-01-01,0,Western Canada,British Columbia
679,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1960-01-01 00:00:00,0.0,0.0,0.0,,,1960-01-01 00:00:00,,,,,,,,0.0,0.0,1960-01-01,1960-01-01,0,Western Canada,Multiple Provinces
680,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Maritimes provinces,Multiple Provinces,1959-06-20 00:00:00,33.0,0.0,0.0,,,1959-06-20 00:00:00,,,,,,,,0.0,0.0,1959-06-20,1959-06-20,0,Eastern Canada,Multiple Provinces
681,Disaster,Natural,Geological,Landslide,Revelstoke BC,BC,1959-03-27 00:00:00,4.0,0.0,0.0,,,1959-03-27 00:00:00,,,,,,,,0.0,0.0,1959-03-27,1959-03-27,0,Western Canada,British Columbia
682,Disaster,Natural,Meteorological - Hydrological,Avalanche,"The Battery, St. John's Harbour NL",NL,1959-02-16 00:00:00,5.0,9.0,0.0,,,1959-02-16 00:00:00,,,,,,,,0.0,0.0,1959-02-16,1959-02-16,0,Eastern Canada,Newfoundland and Labrador
683,Disaster,Natural,Meteorological - Hydrological,Winter Storm,St. John's NL,NL,1959-02-16 00:00:00,6.0,10.0,0.0,,,1959-02-16 00:00:00,,,,,,,,0.0,0.0,1959-02-16,1959-02-16,0,Eastern Canada,Newfoundland and Labrador
684,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1959-01-01 00:00:00,0.0,0.0,0.0,,,1959-01-01 00:00:00,,,,,,,,0.0,0.0,1959-01-01,1959-01-01,0,Western Canada,Multiple Provinces
685,Disaster,Natural,Meteorological - Hydrological,Winter Storm,St. John's NL,NL,1958-03-01 00:00:00,0.0,0.0,0.0,,,1958-03-02 00:00:00,,,,,,,,0.0,0.0,1958-03-01,1958-03-02,1,Eastern Canada,Newfoundland and Labrador
686,Disaster,Natural,Meteorological - Hydrological,Tornado,Amaranth MB,MB,1958-01-01 00:00:00,0.0,0.0,0.0,,,1958-01-01 00:00:00,,,,,,,,0.0,0.0,1958-01-01,1958-01-01,0,Western Canada,Manitoba
687,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1958-01-01 00:00:00,0.0,0.0,0.0,,,1958-01-01 00:00:00,,,,,,,,0.0,0.0,1958-01-01,1958-01-01,0,Western Canada,Multiple Provinces
688,Disaster,Natural,Geological,Landslide,Prince Rupert BC,BC,1957-11-22 00:00:00,7.0,0.0,0.0,,,1957-11-22 00:00:00,,,,,,,,0.0,0.0,1957-11-22,1957-11-22,0,Western Canada,British Columbia
689,Disaster,Natural,Geological,Landslide,Peace River BC,BC,1957-10-15 00:00:00,0.0,0.0,0.0,,,1957-10-15 00:00:00,,,,,,,,0.0,0.0,1957-10-15,1957-10-15,0,Western Canada,British Columbia
690,Disaster,Natural,Meteorological - Hydrological,Flood,Thetford Mines QC,QC,1957-01-01 00:00:00,0.0,0.0,0.0,,,1957-01-01 00:00:00,,,,,,,,0.0,0.0,1957-01-01,1957-01-01,0,Eastern Canada,Quebec
691,Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,ON,1956-08-30 00:00:00,0.0,0.0,0.0,,,1956-08-31 00:00:00,,,,,,,,0.0,0.0,1956-08-30,1956-08-31,1,Eastern Canada,Ontario
692,Disaster,Natural,Meteorological - Hydrological,Flood,Nova Scotia,NS,1956-01-03 00:00:00,0.0,0.0,0.0,,,1956-01-18 00:00:00,,,,,,,,0.0,0.0,1956-01-03,1956-01-18,15,Eastern Canada,Nova Scotia
693,Disaster,Natural,Geological,Landslide,Nicolet QC,QC,1955-11-12 00:00:00,3.0,6.0,2000.0,,,1955-11-12 00:00:00,,,,,,,,0.0,0.0,1955-11-12,1955-11-12,0,Eastern Canada,Quebec
694,Disaster,Natural,Meteorological - Hydrological,Avalanche,Lake Louise AB,AB,1955-07-11 00:00:00,7.0,0.0,0.0,,,1955-07-11 00:00:00,,,,,,,,0.0,0.0,1955-07-11,1955-07-11,0,Western Canada,Alberta
695,Disaster,Natural,Meteorological - Hydrological,Wildfire,Quebec and Ontario,Multiple Provinces,1955-07-01 00:00:00,0.0,0.0,0.0,24402775.0,165108137.2,1955-08-31 00:00:00,,,23207778.0,1194997.0,,,,0.0,0.0,1955-07-01,1955-08-31,61,Eastern Canada,Multiple Provinces
696,Disaster,Natural,Meteorological - Hydrological,Flood,Manitoba and Saskatchewan,Multiple Provinces,1955-01-01 00:00:00,0.0,0.0,0.0,,,1955-01-01 00:00:00,,,,,,,,0.0,0.0,1955-01-01,1955-01-01,0,Western Canada,Multiple Provinces
697,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Toronto ON,ON,1954-10-14 00:00:00,81.0,0.0,7472.0,,,1954-10-15 00:00:00,,,,,,,,0.0,0.0,1954-10-14,1954-10-15,1,Eastern Canada,Ontario
698,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,New Brunswick,NB,1954-09-11 00:00:00,0.0,0.0,0.0,,,1954-09-13 00:00:00,,,,,,,,0.0,0.0,1954-09-11,1954-09-13,2,Eastern Canada,New Brunswick
